status	gender	major	dorm	year
1	2	269	0	2006
1	2	279	86	2008
1	2	250	0	2006
1	2	0	0	0
1	2	289	0	0
2	2	0	128	2004
2	1	246	134	2005
1	1	236	0	2005
1	1	280	0	0
1	1	283	0	2007
5	2	252	0	2006
1	2	274	0	2009
1	1	296	0	2006
1	2	278	89	2009
2	2	272	0	2005
1	2	250	95	2010
1	2	279	0	2008
1	1	268	0	2005
1	0	0	0	0
1	1	246	94	2009
1	2	278	140	2008
1	0	0	0	0
1	2	277	142	2008
1	2	235	0	2007
1	1	250	94	2009
1	1	270	142	2007
1	2	265	0	2006
1	2	241	140	0
1	2	254	0	2005
1	2	246	121	0
1	2	244	0	2007
2	2	242	0	2005
1	2	259	0	2006
1	1	260	100	2008
1	2	235	0	2010
1	0	0	0	0
1	1	244	0	2005
1	2	244	0	2007
1	2	271	120	2006
1	2	269	0	2007
1	2	259	124	2008
1	2	246	0	2008
1	1	269	0	0
1	2	279	0	0
1	2	237	0	2005
2	1	288	0	2005
1	2	282	0	2008
1	1	246	102	2009
1	1	239	132	2006
1	1	246	98	2009
1	1	248	98	2009
1	1	246	0	2007
1	2	259	0	0
1	2	279	101	0
1	2	246	96	2009
1	0	0	0	0
1	1	270	0	0
1	2	270	0	2008
1	2	258	0	2005
1	2	252	0	2006
1	1	246	98	2009
1	2	250	89	0
1	2	251	140	2008
2	1	246	0	2005
1	1	273	0	0
1	1	244	102	2009
1	1	278	140	2008
1	1	239	0	2008
1	1	246	107	0
5	2	246	0	2005
1	1	275	0	0
1	2	270	0	2008
1	2	271	93	2009
1	2	259	0	2007
1	2	279	140	2008
1	2	252	0	0
1	1	263	102	2009
1	2	250	124	2007
1	2	246	0	0
5	2	251	0	2006
1	2	236	0	2006
1	2	246	0	2005
1	1	246	0	2008
1	1	283	0	2006
1	1	272	100	2004
1	2	241	94	0
1	1	244	98	2008
1	1	297	142	2008
1	1	288	98	2008
1	2	247	0	2006
1	0	259	140	0
2	1	246	0	2005
1	1	236	0	2008
1	2	272	94	2009
1	1	250	95	2008
1	2	249	0	2006
1	2	243	0	2006
1	1	236	0	2006
1	2	235	142	0
2	0	0	0	0
1	2	246	122	2007
1	2	246	142	2008
5	0	0	0	0
1	2	252	0	2005
1	1	236	0	0
1	2	273	0	2007
1	1	236	0	2008
1	2	267	122	2007
1	1	268	0	2006
1	2	286	102	2008
1	1	251	0	2005
1	2	249	0	2005
1	2	250	0	2007
1	1	244	91	2009
1	2	240	0	2006
1	2	249	103	0
1	2	251	0	2008
1	2	284	0	2008
1	2	278	0	2006
1	0	275	0	0
1	1	246	0	2008
1	1	262	98	0
1	1	244	0	2009
1	2	251	0	2007
1	1	0	0	0
2	2	246	0	2005
1	0	275	136	2008
1	2	246	0	2008
1	2	279	0	2008
1	1	246	133	2005
1	2	270	94	2008
1	2	297	98	2009
1	2	250	94	0
1	1	241	92	2010
2	2	246	0	2005
1	2	240	0	2008
1	1	283	0	2006
1	2	279	0	2005
1	2	238	116	2007
1	1	246	147	2006
2	2	246	0	2005
1	1	290	98	2009
1	2	250	0	2006
1	2	246	120	0
1	1	246	88	2008
1	1	260	140	2006
1	2	250	0	0
1	2	250	124	2006
1	1	241	0	2007
2	1	250	150	2004
2	1	246	107	2005
1	2	268	95	2005
1	0	0	0	0
1	1	244	0	2008
1	0	249	140	0
1	1	242	0	2007
1	1	270	140	2008
1	1	260	0	2006
1	1	253	0	0
1	2	250	102	2007
1	1	259	140	0
1	2	249	145	0
1	1	260	98	2008
1	1	241	0	0
1	2	288	119	2006
1	1	246	98	2009
1	1	275	98	2009
1	2	270	98	2009
1	0	0	0	0
1	1	268	100	2007
1	2	279	89	2004
1	2	246	153	2009
1	2	279	140	2007
1	0	0	0	0
1	1	241	0	0
1	1	236	0	2006
1	1	275	0	2006
1	2	270	0	2008
1	2	291	0	2005
2	2	246	0	2004
2	1	269	0	2005
1	2	259	0	2008
1	2	250	88	2008
1	2	244	117	2007
1	2	267	0	2008
1	1	272	0	0
1	1	293	136	2006
1	0	0	0	0
1	2	246	121	2007
1	1	290	101	2008
1	1	250	0	2007
1	2	290	94	2008
1	2	299	0	2007
1	2	254	0	2007
1	1	274	92	2008
1	1	253	102	2009
1	0	0	0	0
1	2	246	97	2008
1	2	250	95	2009
1	1	291	0	0
1	2	251	140	2008
1	1	275	136	2007
1	2	0	120	0
1	1	240	148	2009
1	1	241	92	2010
1	2	295	102	2009
2	1	262	0	2005
1	1	246	95	2009
1	0	0	0	0
1	2	241	0	0
1	1	236	0	2005
1	2	279	98	2008
2	2	250	0	2005
1	2	297	0	0
1	1	248	145	2007
4	0	242	0	1939
1	1	273	0	0
1	2	262	0	2007
1	1	264	93	2008
1	2	235	0	2006
1	1	289	0	0
1	0	0	0	0
1	2	236	0	2005
1	1	0	0	0
1	1	289	140	2008
1	2	261	142	2008
2	1	296	0	2004
1	1	239	87	2008
1	2	239	98	0
1	2	252	94	2008
1	2	263	96	2008
1	1	288	0	0
1	1	246	137	0
1	2	265	94	0
1	2	259	88	2008
1	2	250	0	2007
1	2	244	142	2004
1	1	243	140	2008
1	1	236	87	2008
1	2	246	0	2006
1	0	279	98	2009
1	2	270	0	2007
1	0	241	0	0
1	1	236	138	0
1	1	239	140	2007
1	2	241	0	2008
1	1	241	0	2008
1	1	270	0	0
1	1	279	0	2007
1	1	243	0	2008
2	2	239	0	2005
1	1	283	0	0
1	2	243	0	0
1	1	260	94	2009
1	1	273	0	0
1	1	289	0	0
1	2	252	140	2007
1	2	259	94	2008
1	2	236	98	2009
2	1	273	0	2005
1	2	268	142	2007
2	2	254	0	2005
1	2	251	0	2007
1	2	249	0	2005
1	2	246	0	2004
5	2	236	0	2005
1	2	260	0	2007
1	2	237	0	2010
1	1	241	87	2009
1	2	241	0	2006
1	1	277	0	0
5	1	273	0	2005
1	1	275	0	2005
1	2	241	0	0
1	1	262	0	0
1	2	251	100	2009
1	2	251	119	2007
1	1	283	0	2008
1	2	297	97	2008
1	1	239	0	2007
1	1	246	102	2009
1	2	252	0	2007
1	1	241	136	2007
1	2	279	91	2009
1	1	273	0	0
1	2	244	0	2008
1	2	235	0	0
1	1	236	0	2007
1	2	246	0	2008
2	1	246	0	0
1	2	259	89	2009
1	2	279	0	2006
1	1	256	133	2006
1	1	274	0	2005
3	1	260	0	2005
1	1	243	0	2008
1	1	236	134	2006
1	1	241	0	2008
2	2	271	0	2005
1	2	271	120	0
1	1	247	0	2005
1	1	272	0	0
1	1	283	137	2007
1	2	246	90	2008
0	0	0	0	0
1	2	239	87	2008
1	1	241	140	2009
1	1	290	145	2006
1	2	279	0	2006
1	2	246	95	2009
1	1	283	0	0
1	0	272	0	2007
1	1	290	134	0
2	1	246	0	2005
1	2	235	0	2005
1	2	0	121	0
1	1	260	0	2008
2	1	273	0	2005
1	2	290	121	2007
3	0	241	0	0
2	1	299	0	2005
2	2	246	0	2003
1	2	272	0	2008
2	2	246	0	0
2	1	299	0	2005
1	1	246	132	2007
1	2	247	102	2010
1	1	246	0	2005
1	1	246	100	2008
2	1	299	0	0
1	1	246	98	2008
1	2	251	91	2009
1	2	0	0	0
1	2	235	0	2006
1	2	235	127	2007
1	1	246	102	2009
1	1	236	132	2007
1	1	246	0	2008
1	2	246	151	2008
1	2	290	0	2006
1	2	298	0	0
1	0	268	0	0
2	1	246	0	2005
1	2	246	100	2007
1	1	244	98	0
1	2	243	124	2008
1	2	246	0	0
1	2	251	0	0
1	1	241	107	2007
1	2	243	98	2009
1	1	275	0	2007
1	2	279	140	2007
1	1	246	102	2008
1	2	259	140	2008
1	0	250	102	0
1	2	246	91	2008
2	1	246	0	2003
1	2	252	124	0
1	2	241	0	2007
1	2	279	94	2009
1	1	260	136	0
1	2	298	0	0
1	1	0	95	0
1	2	250	0	2007
1	2	246	0	2006
1	1	239	145	2006
1	1	250	93	2009
1	1	280	0	2006
1	1	239	0	0
1	1	240	0	2007
1	1	264	140	0
1	1	238	102	2009
1	0	0	0	0
1	1	235	0	2008
1	2	292	140	2008
1	2	236	102	2009
1	1	274	134	2005
1	0	0	0	0
1	2	0	92	0
1	2	254	0	2010
1	2	245	0	2008
1	2	288	0	2006
1	1	250	0	2007
1	2	241	0	0
2	1	0	0	2005
1	1	266	0	2006
1	2	246	140	2007
1	2	264	0	2006
1	2	236	116	2006
1	2	250	140	2008
1	2	279	0	2009
1	1	241	92	0
1	2	295	94	2009
1	1	241	0	2009
2	2	236	0	2005
1	0	0	0	0
1	2	246	0	2006
1	1	275	0	2006
1	1	246	0	2008
1	2	269	96	2008
1	0	277	94	0
1	2	245	0	2006
2	2	279	0	2005
1	2	273	0	2005
1	2	235	140	0
1	1	239	140	2008
1	2	298	0	2006
1	2	251	0	0
1	2	244	140	2007
1	1	246	0	2007
1	1	290	0	2008
1	1	236	134	0
1	2	241	0	2006
1	2	252	98	2009
1	2	236	0	0
1	2	290	116	2005
1	1	272	142	2008
1	1	239	94	0
1	2	246	0	0
1	1	241	0	2007
1	1	241	0	2009
1	2	259	0	2005
1	1	273	0	2007
1	2	253	0	2008
1	2	273	89	2008
1	1	246	0	0
1	1	250	91	2009
1	2	246	0	2006
1	2	246	0	2005
1	2	273	0	0
1	1	294	0	2006
1	1	277	0	2006
1	2	251	0	0
1	2	258	0	2006
1	2	279	0	0
1	1	275	0	2008
1	2	279	0	0
1	1	236	146	2009
1	1	248	102	2009
1	1	239	0	2008
1	0	0	0	0
1	2	246	0	2007
1	2	252	0	2006
1	1	250	0	0
2	1	275	0	2004
1	2	244	0	2007
1	2	246	123	2007
1	2	253	87	2009
1	2	246	0	2006
1	1	269	140	2008
1	2	256	0	2006
1	2	235	110	2004
1	2	268	145	2007
1	1	285	92	2008
1	2	250	153	2010
2	2	252	142	2005
1	1	297	132	0
1	2	246	94	2009
1	1	250	0	2009
1	1	283	98	2008
1	2	246	0	2006
1	2	236	87	0
1	1	261	0	2006
1	2	246	98	2008
1	1	253	92	0
1	1	249	0	2006
1	1	299	0	2007
1	1	239	94	2009
1	2	246	98	2009
2	2	246	0	2005
2	1	283	138	2005
1	1	288	0	2006
1	2	298	0	0
1	2	236	0	2006
1	1	248	0	2006
1	1	248	0	2008
1	2	253	0	2006
1	1	244	0	0
1	2	251	0	2008
1	1	244	132	2006
1	1	241	140	2009
1	2	246	0	0
1	0	0	0	0
2	1	255	0	2005
1	2	253	0	2007
1	1	299	98	2009
1	2	250	145	2005
1	1	278	0	2006
2	2	267	0	2004
1	0	0	0	0
1	0	0	0	0
1	2	246	147	2007
1	1	246	0	2009
5	1	275	0	2004
1	1	283	0	2006
1	0	0	0	0
1	1	246	98	2010
1	2	253	0	2006
1	2	286	140	2007
1	2	245	116	0
2	1	283	0	2004
2	2	276	0	2005
1	1	283	94	2009
1	1	244	140	2007
1	2	241	0	0
1	1	244	140	2008
1	2	244	140	2007
1	2	246	0	2007
1	2	277	98	2009
1	1	246	100	2009
1	0	0	0	0
1	2	259	96	0
1	1	273	97	2009
1	2	259	145	2006
1	2	279	94	2008
1	1	242	90	2007
1	1	239	0	2006
1	1	246	0	2007
1	1	268	0	2007
1	1	273	0	0
1	2	250	0	2008
1	1	236	140	2008
1	2	241	0	2007
1	1	261	0	0
1	1	270	135	2007
1	1	244	0	0
1	2	254	0	0
1	1	246	0	2007
1	2	279	0	2005
1	1	291	0	0
1	2	279	142	2007
3	2	282	0	0
1	1	246	93	2009
1	2	235	0	0
1	1	246	0	2006
1	2	252	91	2009
1	1	289	0	2005
1	1	289	0	0
1	2	279	0	2007
1	2	252	0	0
1	2	250	121	0
1	2	246	0	2006
1	2	288	0	2006
1	2	246	94	2009
1	1	288	94	2009
1	1	246	140	2004
1	0	0	0	0
1	1	241	0	2008
1	2	250	94	2008
1	2	277	140	0
1	1	273	0	0
1	2	251	98	2009
1	2	256	0	2007
1	2	246	141	2007
2	1	235	132	0
1	0	0	0	0
1	2	244	0	2007
1	2	246	0	2008
1	2	246	0	2006
1	2	246	0	2007
1	1	244	0	0
1	2	279	0	2007
1	0	243	0	2007
1	1	292	95	2008
1	2	252	0	2005
1	2	246	0	2006
1	1	246	134	2007
1	1	246	91	2005
1	2	236	116	2006
1	1	270	0	2006
1	1	278	0	0
1	1	0	0	2007
1	2	292	101	2007
1	1	299	0	2006
1	1	260	102	2009
1	1	270	92	0
1	1	296	90	0
1	1	236	138	2005
1	1	239	89	2009
1	1	236	0	2006
1	2	294	143	2007
1	1	270	0	2006
2	1	299	0	2005
1	1	275	0	2006
6	0	0	0	0
2	1	283	138	2005
1	1	250	95	2010
1	1	241	98	2010
1	2	250	94	2008
1	1	264	94	2009
1	1	246	140	2008
1	2	252	90	2007
2	1	246	0	2004
1	2	270	0	0
1	1	263	102	2009
1	2	279	0	0
1	1	290	96	2005
1	2	250	120	2009
1	2	235	86	2007
1	0	0	0	0
1	1	246	0	0
1	2	279	0	2005
1	2	246	91	0
1	1	246	94	2008
1	1	272	92	0
1	1	244	142	2008
1	1	249	0	2006
2	1	296	0	2005
1	1	248	136	2005
1	1	244	89	2009
1	1	239	0	2005
1	1	265	0	2008
1	1	252	95	0
1	2	279	142	2008
1	0	270	0	0
1	2	276	102	0
4	0	0	0	0
1	1	241	140	0
1	2	297	0	2007
1	0	246	98	2009
1	1	279	0	2006
1	1	244	145	2007
1	1	236	0	2005
1	1	275	0	2008
1	2	252	0	2004
1	1	236	0	0
1	2	250	0	0
2	1	243	0	0
1	2	268	94	2009
1	2	288	0	2007
1	2	268	129	2009
1	2	279	124	2008
1	2	236	0	0
1	1	0	140	2008
1	2	246	0	2006
1	1	268	0	2007
1	1	279	140	2008
2	1	246	0	2005
1	0	246	0	0
1	1	269	94	0
1	1	272	144	2008
1	2	246	95	2008
1	2	290	87	2009
1	2	273	89	2008
1	1	244	102	2009
1	2	259	0	2006
5	1	275	0	2005
1	1	298	0	2008
1	1	241	0	2006
1	1	235	142	0
1	1	260	0	2007
2	2	236	129	0
1	1	268	98	2009
1	2	269	0	2007
1	2	253	0	2007
1	2	237	0	2009
1	0	0	0	0
1	2	278	94	2009
1	1	288	0	2006
1	1	275	0	2006
1	2	250	109	2007
1	2	279	0	2008
2	2	235	0	2005
1	1	273	94	2009
1	1	243	138	2007
1	1	0	0	2007
1	2	246	0	2008
1	1	237	94	2005
1	2	241	94	2010
1	1	288	0	2006
1	2	279	0	0
1	2	279	130	2005
1	2	246	100	2007
1	2	0	0	2006
1	2	246	121	2006
1	0	0	0	0
1	2	246	94	2009
1	1	275	96	2009
1	1	272	140	2008
1	2	240	0	2009
1	2	0	98	0
1	1	249	91	2004
1	1	244	0	2006
1	1	246	0	2007
1	2	251	140	0
1	2	235	0	2008
1	1	246	138	0
1	0	246	0	0
1	2	246	151	2007
1	2	279	0	0
1	1	248	97	2009
1	1	279	0	2008
5	2	236	0	2005
1	1	241	0	2008
1	2	259	100	2006
1	0	236	137	0
1	2	235	0	2005
1	1	250	95	2009
1	2	259	140	2008
1	1	275	133	2005
1	2	255	116	0
2	1	250	0	2005
2	2	250	0	2005
1	2	235	98	2008
1	2	278	96	2004
1	0	0	0	0
1	2	282	96	2008
1	1	243	100	2007
1	1	297	102	2009
2	1	288	0	2005
1	2	246	95	2009
1	2	299	96	2005
1	1	236	0	2005
1	1	283	0	2006
1	2	246	0	2006
1	1	260	94	2009
1	2	270	0	2006
1	2	236	0	2005
1	2	236	0	2006
1	1	288	94	0
1	2	279	0	2007
1	2	246	144	2006
2	1	246	0	2005
1	1	289	0	2006
2	2	246	0	2005
1	2	267	98	2008
1	2	259	0	2005
1	2	273	0	2007
1	2	279	91	2004
1	1	256	0	2005
2	1	236	0	2005
1	2	241	0	0
1	1	246	87	2009
1	1	0	0	2008
1	2	295	127	2008
1	2	259	0	2006
2	1	297	0	2005
1	2	288	0	2007
1	0	246	0	0
1	1	246	0	2005
1	2	273	102	2007
1	2	249	0	0
1	0	0	0	0
2	1	272	0	2005
2	1	241	149	2005
1	2	247	89	2008
1	1	268	0	0
2	1	282	0	2004
1	1	290	134	2008
0	0	0	0	0
1	0	0	0	0
1	1	246	0	2006
1	1	237	0	2004
1	2	279	0	0
1	1	283	0	2006
1	1	270	132	2006
1	2	0	123	0
1	2	259	0	2005
1	1	239	0	0
1	1	258	138	2007
1	2	246	0	2008
1	2	241	146	2008
1	1	250	0	0
1	1	236	133	2005
1	1	246	0	2007
1	1	243	0	0
1	1	290	134	2008
1	2	278	89	2008
1	2	236	94	0
1	2	235	0	2008
1	1	283	92	2009
1	1	236	107	2006
1	1	283	98	2008
1	2	293	140	2007
1	1	247	0	2006
1	2	244	0	2009
1	2	250	0	2007
1	2	250	0	2007
1	1	289	96	2008
1	2	252	142	2008
1	2	296	136	2004
1	2	240	0	2010
1	2	279	91	2009
1	1	0	0	2007
1	1	290	140	2008
1	2	246	0	2007
1	0	0	0	0
1	2	235	0	2008
1	2	246	122	2006
1	2	264	140	2008
1	2	236	94	2009
1	1	246	95	2009
1	1	268	92	2009
1	1	236	132	0
1	2	247	102	2009
1	1	246	0	2007
1	1	0	0	2007
1	1	260	0	0
1	2	246	0	2007
1	0	279	0	2005
1	2	261	95	2009
1	2	280	146	2006
1	2	0	0	0
1	1	279	0	2006
5	2	298	0	2005
1	2	244	0	2010
1	2	235	94	2010
1	2	264	0	2006
1	1	240	0	2006
1	1	239	0	0
2	2	253	0	2004
2	1	269	134	2005
1	2	259	148	2005
1	2	244	91	0
1	2	246	0	0
1	2	298	0	2006
1	1	0	0	0
1	1	268	0	0
1	2	250	142	2009
1	1	260	96	2008
1	1	246	0	2008
1	1	271	0	0
1	1	272	0	2007
1	1	274	0	0
1	1	272	0	2007
1	2	240	102	2009
2	2	0	0	2004
1	0	0	0	0
5	1	237	0	0
1	2	279	0	2006
1	1	246	89	2009
1	1	272	94	2009
3	0	247	0	0
1	2	290	0	0
2	1	294	0	2005
2	2	253	121	2005
1	1	283	137	2008
1	2	298	140	2008
1	1	262	0	2007
1	1	299	102	2009
1	1	288	0	2006
1	1	236	140	2008
1	1	0	146	0
1	1	246	0	2007
2	1	275	0	2004
1	2	242	0	0
1	2	251	94	2008
1	0	0	0	0
1	2	252	94	0
1	2	268	0	2005
1	0	0	0	0
1	2	244	0	0
1	1	257	132	2007
1	1	237	0	2009
1	2	250	0	2006
1	2	253	0	2006
1	2	277	0	0
2	2	241	0	2005
1	1	236	87	2008
1	2	292	0	2006
1	1	244	0	2009
1	1	247	0	2007
1	1	289	0	2006
5	2	298	122	2006
1	1	260	140	2008
1	1	270	132	0
1	1	250	102	2008
1	1	246	0	2006
1	2	235	94	2008
1	2	251	0	2006
1	0	0	140	0
1	2	252	140	0
1	2	288	88	0
1	2	244	88	0
1	2	270	140	2008
1	1	272	0	2005
1	1	237	98	2008
1	2	236	0	2005
1	1	289	98	2007
2	2	246	0	2005
1	1	280	0	2005
1	1	241	0	0
1	2	289	96	2009
1	2	279	0	2010
1	2	294	0	0
1	2	246	129	0
1	1	253	0	0
1	2	251	89	2005
1	1	239	0	2007
1	1	246	98	2005
1	2	235	0	2004
1	2	261	94	2009
2	1	0	134	2005
1	1	279	0	0
1	2	258	89	2009
1	2	279	93	2009
1	2	250	94	2009
1	1	236	0	2006
1	0	261	0	0
1	2	299	0	2006
1	1	244	97	2009
1	0	259	117	2008
1	0	240	0	0
1	2	279	0	2006
1	2	250	94	2009
1	2	246	0	0
1	2	250	0	0
1	1	236	133	2007
1	1	239	0	2008
1	1	252	140	2008
1	2	246	0	2008
1	2	235	102	2010
1	2	246	0	0
1	1	255	0	0
2	2	269	0	2005
1	1	246	0	2006
1	1	273	0	2007
1	1	241	149	0
1	1	290	94	2009
1	1	246	98	2009
1	1	246	0	2007
1	1	246	102	0
1	1	255	0	2005
1	2	235	102	2009
1	2	241	0	2006
2	1	283	0	2005
1	1	239	0	0
1	2	279	0	0
2	2	289	0	2005
1	0	0	0	0
2	1	289	0	2005
1	2	274	0	0
1	1	242	0	2007
2	1	291	0	2004
1	1	246	91	2008
1	2	236	0	0
1	1	246	102	2009
1	1	249	0	2008
1	2	270	94	2008
1	1	240	0	2007
1	1	250	140	2008
1	1	237	0	2004
1	1	283	102	2009
1	2	279	0	2008
1	1	290	134	0
2	2	279	0	2005
1	1	283	0	2007
1	1	236	0	2006
1	0	0	0	0
1	2	259	95	2004
1	2	269	0	2008
1	0	246	0	0
1	1	239	132	2007
1	1	283	144	2006
2	2	288	0	2005
1	1	236	134	2007
1	0	283	0	0
1	2	241	92	2010
1	2	258	0	0
1	1	244	0	2005
1	2	274	140	2008
5	2	259	0	0
1	1	248	0	2006
1	1	246	0	2009
1	1	0	132	2007
1	1	280	0	2007
1	2	250	95	2008
1	2	253	92	2009
1	1	273	0	2007
1	2	292	89	2009
1	2	259	89	2010
1	2	252	0	2008
1	2	246	0	2008
1	1	289	142	2007
1	1	239	0	2007
1	1	283	0	2007
1	1	283	87	2009
1	2	253	140	0
1	2	274	0	2007
1	1	244	102	2009
1	2	250	94	2005
1	2	279	0	0
5	2	236	116	2004
2	2	259	0	2004
1	1	278	0	2006
1	2	250	90	2004
1	1	246	89	2009
2	1	246	0	2003
1	2	252	90	0
1	2	289	0	2007
1	0	288	0	2007
2	1	283	0	2005
1	1	264	0	2008
1	2	235	0	2008
1	2	244	142	2007
1	2	235	148	2007
1	1	244	94	2008
1	2	240	142	0
1	1	268	137	2007
1	2	279	140	2009
1	1	291	146	2008
1	1	272	0	2006
1	1	246	0	2007
4	2	239	0	1934
1	1	250	89	2009
1	2	244	91	2008
1	2	246	0	2007
1	2	265	0	2005
1	1	241	92	0
4	0	0	0	0
2	2	298	0	2003
1	2	290	125	0
1	1	0	90	2009
1	1	275	93	0
1	0	0	0	0
1	1	241	0	2007
1	1	239	102	2009
1	1	239	0	2005
1	1	284	140	2008
1	2	259	0	2006
1	2	252	0	2007
2	2	239	0	2005
2	2	256	0	2004
1	1	272	145	0
1	2	259	0	0
1	1	283	137	0
1	2	239	87	2009
1	2	0	0	2005
1	2	246	96	2009
1	1	278	0	2007
1	2	271	0	2005
2	1	273	0	2005
2	1	264	0	2005
1	1	246	0	0
1	2	235	98	2009
1	2	250	0	2008
1	0	0	0	0
1	2	282	150	0
2	1	269	0	2005
1	1	273	102	0
1	2	235	130	2006
1	2	235	140	2007
2	1	236	0	2005
1	2	239	0	2008
1	2	250	0	0
1	2	286	0	2006
1	2	251	100	2006
1	2	279	127	2006
1	2	294	0	2005
2	2	259	0	2005
1	1	289	92	0
1	2	246	0	0
1	1	284	98	2009
1	1	258	106	2005
1	1	246	0	2008
1	2	277	102	2009
1	2	291	98	2005
1	1	246	0	2008
1	1	236	133	0
1	2	252	86	0
1	2	246	0	2006
1	0	237	0	0
1	2	267	0	2007
1	2	284	0	2006
1	2	241	100	2007
1	1	246	94	2008
1	2	240	94	2008
1	2	235	0	2008
1	2	279	0	0
1	2	235	0	2008
1	2	280	102	2008
1	2	250	0	2008
1	1	0	102	0
1	1	275	140	2008
1	1	241	92	2010
1	2	246	0	2010
1	2	235	0	2005
1	1	278	0	2006
1	0	237	0	2006
1	2	246	0	2009
1	2	244	96	2009
1	2	279	0	0
1	1	239	0	0
1	1	236	133	2007
1	2	241	140	2008
1	1	246	95	2009
1	1	297	138	2007
1	2	261	94	0
1	1	285	94	2009
1	2	237	0	2006
1	1	244	0	0
1	2	251	0	2009
1	1	299	138	2006
1	2	244	0	2006
1	1	250	142	2009
1	2	242	140	2007
1	2	245	94	2008
2	2	246	0	2004
1	2	252	88	2009
1	2	250	140	2008
1	1	273	0	2007
1	2	241	0	2008
1	1	299	0	2005
1	2	242	0	0
1	1	243	89	2004
2	2	270	0	2005
1	2	246	94	2008
1	2	240	98	2009
1	1	270	138	2005
1	2	250	0	2007
1	2	279	0	2007
1	2	246	100	2005
2	1	246	0	2004
1	1	290	0	0
1	2	268	0	2006
1	1	283	0	0
1	2	279	0	2006
1	1	246	0	2006
1	1	244	0	2007
1	2	272	127	2008
2	2	271	127	2005
1	2	250	0	2007
1	2	246	142	2009
1	2	250	102	2009
1	2	286	140	2007
1	2	291	0	2008
1	2	246	142	2008
1	2	259	0	0
1	2	259	100	2006
1	2	286	0	2005
1	2	252	0	2006
2	2	251	0	2005
2	1	0	0	2005
1	2	271	142	2009
1	2	246	92	2009
1	2	265	95	2009
1	1	275	0	0
1	2	236	0	2008
1	2	251	87	2009
1	1	246	95	2009
1	2	267	140	2008
1	2	0	94	2009
1	2	253	119	0
2	2	299	0	2005
1	2	253	0	2006
1	2	270	0	0
1	1	236	94	2009
1	2	250	0	0
2	1	298	0	2005
1	2	274	94	2008
1	1	278	0	2006
1	2	274	146	2009
2	2	286	0	2005
1	1	236	0	2006
1	2	279	94	2008
1	1	278	140	2008
1	2	235	113	2007
1	2	240	110	0
1	2	246	96	2008
1	2	259	0	0
1	2	251	0	0
1	2	251	102	2007
1	2	259	94	2009
1	2	235	94	2008
2	1	294	138	2005
1	1	279	91	2009
1	2	279	0	2006
1	2	278	94	2009
1	1	275	97	0
1	1	283	133	2007
2	2	270	0	2005
1	1	280	140	2008
1	1	283	95	0
1	2	236	102	2009
1	1	236	0	2007
1	2	253	0	0
1	1	275	0	0
1	2	244	98	0
1	2	278	0	2006
1	1	241	0	2006
1	2	258	95	2009
1	1	246	140	2008
1	1	249	91	2009
1	1	270	0	2007
2	1	260	0	2005
2	2	246	0	2005
1	1	246	98	2008
1	1	244	0	0
1	2	259	124	2008
1	2	252	91	2009
1	2	259	98	2008
1	2	246	140	2007
1	1	270	0	0
1	2	242	130	2007
1	2	262	89	2009
1	2	260	98	2008
1	1	260	98	2009
1	1	283	142	2009
2	1	260	0	2005
1	2	279	0	2007
1	1	275	0	2006
1	2	266	116	2006
1	1	246	95	2009
1	1	277	140	0
1	1	275	0	0
1	2	244	0	0
1	2	235	0	2008
1	1	268	145	2006
1	1	239	102	2009
1	2	253	0	2007
1	1	283	0	2007
1	2	289	0	0
2	1	294	0	2005
2	1	242	0	2004
1	1	294	0	2006
1	1	246	0	2007
1	2	250	102	2008
1	2	291	0	2008
1	1	242	142	2008
1	1	298	0	0
1	2	259	114	2008
1	2	278	0	2005
2	2	279	0	2005
1	0	0	0	0
1	1	240	0	0
1	2	0	98	2008
1	2	293	0	2007
1	2	247	98	2004
1	1	297	0	2006
2	1	246	147	2005
1	1	244	0	2009
1	2	246	91	2009
1	1	246	0	2007
1	2	240	0	2007
1	0	236	0	2008
1	2	259	91	2009
1	1	259	0	0
1	1	235	102	2009
1	2	246	0	2007
1	2	246	0	0
2	1	242	0	2005
1	2	279	0	0
1	2	246	88	2008
1	1	240	0	0
1	1	268	0	2007
1	1	246	98	0
1	2	259	130	0
1	1	273	0	2005
2	2	279	0	2005
1	1	268	0	0
1	1	275	0	2006
1	1	246	138	0
2	2	246	0	0
1	2	250	0	2006
1	1	250	0	0
1	2	0	94	2008
1	2	246	0	2006
1	1	243	89	2009
1	2	271	0	2006
1	1	236	0	2007
1	0	270	0	0
2	1	240	0	2005
5	2	261	0	2006
1	2	251	0	0
1	1	248	0	2006
1	1	241	140	2009
1	2	271	0	2005
1	2	246	89	2009
1	2	250	140	2008
1	2	240	0	2006
1	2	252	140	2007
5	2	235	0	2006
1	2	259	0	0
1	2	259	0	0
1	2	241	92	0
1	2	288	123	0
1	1	246	94	2009
1	1	244	94	2008
1	2	253	102	0
1	2	246	102	2009
1	2	253	0	0
1	1	275	0	0
1	1	241	0	2008
1	1	281	0	2005
1	2	279	140	2007
1	1	246	0	2006
2	2	246	0	2005
1	2	246	0	2007
1	2	279	94	2010
2	0	246	0	2005
1	2	240	0	2007
1	1	297	0	0
1	1	0	91	2008
1	2	0	0	2008
1	2	253	0	2007
1	2	259	0	0
1	1	268	89	2009
1	2	264	0	0
1	2	270	0	2010
1	2	250	0	2007
